name,category,rating,address,scraped_at,url,status
Curug Layung,Wilayah Lintas Alam,4.4,"HQ7F+86, Talagawangi, Kec. Pakenjeng, Kabupaten Garut, Jawa Barat 44164",2026-07-24T04:22:53.317441Z,https://www.google.com/maps/place/Curug+Layung/data=!4m7!3m6!1s0x2e661d55773d7be1:0x5c8bfd6672d0d5fe!8m2!3d-7.4367155!4d107.7731105!16s%2Fg%2F11qbkw7yf4!19sChIJ4Xs9d1UdZi4R_tXQcmb9i1w?authuser=0&hl=id&rclk=1,success
Glamping Villa by Sabda Alam,N/A,4.9,"Jl. Raya Cipanas No.3, Rancabango, Kec. Tarogong Kaler, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:22:56.013091Z,https://www.google.com/maps/place/Glamping+Villa+by+Sabda+Alam/data=!4m10!3m9!1s0x2e68b13ff208f737:0xc782ec26b1ef4bae!5m2!4m1!1i2!8m2!3d-7.183121!4d107.8731445!16s%2Fg%2F11sdd38m17!19sChIJN_cI8j-xaC4RrkvvsSbsgsc?authuser=0&hl=id&rclk=1,success
Cilopang adventure camp,Tujuan Wisata,4.4,"RV89+JVG, Unnamed Road, Rancabango, Kec. Tarogong Kaler, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:22:59.256650Z,https://www.google.com/maps/place/Cilopang+adventure+camp/data=!4m7!3m6!1s0x2e68b0a3291db7b7:0x5bcacfc836d51d51!8m2!3d-7.1834295!4d107.8696886!16s%2Fg%2F11g81wbhtq!19sChIJt7cdKaOwaC4RUR3VNsjPyls?authuser=0&hl=id&rclk=1,success
Wisata Desa,Restoran,3.0,"Curug leuwi seeng kp babakan Serut 1, RT.Serut 1/RW.004, Cibiuk Kidul, Kec. Cibiuk, Kabupaten Garut, Jawa Barat 44193",2026-07-24T04:23:01.757094Z,https://www.google.com/maps/place/Wisata+Desa/data=!4m7!3m6!1s0x2e68cb6de4cba8e5:0x3624644249570f4a!8m2!3d-7.0784941!4d107.9739088!16s%2Fg%2F11mtjypk89!19sChIJ5ajL5G3LaC4RSg9XSUJkJDY?authuser=0&hl=id&rclk=1,success
Sumber mata air sirahna,Tujuan Wisata,4.7,"VW99+QH7, Lamping, RT.001/RW.013, Margaluyu, Kec. Leles, Kabupaten Garut, Jawa Barat 44152",2026-07-24T04:23:04.318745Z,https://www.google.com/maps/place/Sumber+mata+air+sirahna/data=!4m7!3m6!1s0x2e68b7eb03dd1323:0x1aaecee76badf23b!8m2!3d-7.1305783!4d107.9189271!16s%2Fg%2F11hyrrzs6y!19sChIJIxPdA-u3aC4RO_Kta-fOrho?authuser=0&hl=id&rclk=1,success
Kampung Sampireun Resort & Spa,N/A,4.5,"Jl. Raya Kamojang No.4, Sukakarya, Kec. Samarang, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:23:07.330629Z,https://www.google.com/maps/place/Kampung+Sampireun+Resort+%26+Spa/data=!4m7!3m6!1s0x2e68b04669e12af3:0x270b18e7a1943655!8m2!3d-7.2023587!4d107.8163618!16s%2Fg%2F1pzry7stj!19sChIJ8yrhaUawaC4RVTaUoecYCyc?authuser=0&hl=id&rclk=1,success
Wisata Situ Bagendit 1 (Satu),Tujuan Wisata,4.3,"Jl. H. Hasan Arif, Sukamukti, Kec. Banyuresmi, Kabupaten Garut, Jawa Barat 44191",2026-07-24T04:23:09.384839Z,https://www.google.com/maps/place/Wisata+Situ+Bagendit+1+%28Satu%29/data=!4m7!3m6!1s0x2e68b77bd24cefa1:0xf4b2c0cadcdf33c1!8m2!3d-7.1598419!4d107.9510039!16s%2Fg%2F11s7xhh2qt!19sChIJoe9M0nu3aC4RwTPf3MrAsvQ?authuser=0&hl=id&rclk=1,success
Curug Palasari,Area Mendaki,5.0,"FPQ6+Q5M, Karangsari, Kec. Cikelet, Kabupaten Garut, Jawa Barat 44177",2026-07-24T04:23:11.457107Z,https://www.google.com/maps/place/Curug+Palasari/data=!4m7!3m6!1s0x2e6619fad2fc2eb7:0xe60f10cc620ac351!8m2!3d-7.5105408!4d107.710425!16s%2Fg%2F11rbyx5vng!19sChIJty780voZZi4RUcMKYswQD-Y?authuser=0&hl=id&rclk=1,success
Pantai Cibuhung,Hotel Resor,4.5,"CHR7+5R2, Cijayana, Kec. Mekarmukti, Kabupaten Garut, Jawa Barat 44165",2026-07-24T04:23:13.134711Z,https://www.google.com/maps/place/Pantai+Cibuhung/data=!4m7!3m6!1s0x2e6624851064a0e7:0xbac5e0d60f5beb1a!8m2!3d-7.5596152!4d107.5645182!16s%2Fg%2F11f329gck3!19sChIJ56BkEIUkZi4RGutbD9bgxbo?authuser=0&hl=id&rclk=1,success
Air panas muara talaga,Tujuan Wisata,4.5,"JF7G+R7, RW.kiaragoong, Cisewu, Kec. Cisewu, Kabupaten Garut, Jawa Barat 44166",2026-07-24T04:23:15.693299Z,https://www.google.com/maps/place/Air+panas+muara+talaga/data=!4m7!3m6!1s0x2e68835765b5ae2f:0xffeb92cf9ec70ebe!8m2!3d-7.3854375!4d107.4756875!16s%2Fg%2F11l5dz_9z3!19sChIJL661ZVeDaC4Rvg7Hns-S6_8?authuser=0&hl=id&rclk=1,success
Pantai Cicula BW,Pondok,4.4,"FG5C+GC2, Karangwangi, Kec. Mekarmukti, Kabupaten Garut, Jawa Barat 44165",2026-07-24T04:23:17.717789Z,https://www.google.com/maps/place/Pantai+Cicula+BW/data=!4m7!3m6!1s0x2e66250d634a6ce5:0xbe30adc56d36840e!8m2!3d-7.5412373!4d107.521019!16s%2Fg%2F11h8mqm3kg!19sChIJ5WxKYw0lZi4RDoQ2bcWtML4?authuser=0&hl=id&rclk=1,success
Wahangan Cigemong,Tujuan Wisata,,"HP5C+8V, Talagawangi, Kec. Pakenjeng, Kabupaten Garut, Jawa Barat 44164",2026-07-24T04:23:19.700050Z,https://www.google.com/maps/place/Wahangan+Cigemong/data=!4m7!3m6!1s0x2e661f001edcdb65:0x8a23d1d6765422a!8m2!3d-7.4416475!4d107.7221868!16s%2Fg%2F11yjbcskdx!19sChIJZdvcHgAfZi4RKkJlZx09ogg?authuser=0&hl=id&rclk=1,success
Rancabuaya Beach,Tujuan Wisata,4.6,"FFCH+V5C, Purbayani, Kec. Caringin, Kabupaten Garut, Jawa Barat 44166",2026-07-24T04:23:22.052555Z,https://www.google.com/maps/place/Rancabuaya+Beach/data=!4m7!3m6!1s0x2e662fe251b0e1ff:0x8a884bf747995988!8m2!3d-7.5278033!4d107.4778962!16s%2Fg%2F11ng2hc6z5!19sChIJ_-GwUeIvZi4RiFmZR_dLiIo?authuser=0&hl=id&rclk=1,success
Pantai Muara Kerinduan,Tujuan Wisata,4.3,"FCVM+JM8, Cimahi, Kec. Caringin, Kabupaten Garut, Jawa Barat 44166",2026-07-24T04:23:24.969615Z,https://www.google.com/maps/place/Pantai+Muara+Kerinduan/data=!4m7!3m6!1s0x2e6629fca790e8b5:0x34449a63b98d7268!8m2!3d-7.5059643!4d107.4342024!16s%2Fg%2F11g0tkqjx7!19sChIJteiQp_wpZi4RaHKNuWOaRDQ?authuser=0&hl=id&rclk=1,success
Tugu Simpang Lima,Taman,4.6,"Jl. Pembangunan No.250, Sukagalih, Kec. Tarogong Kidul, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:23:27.211101Z,https://www.google.com/maps/place/Tugu+Simpang+Lima/data=!4m7!3m6!1s0x2e68b0f3e049e701:0x9ce0ff553d89ff57!8m2!3d-7.1998187!4d107.8878994!16s%2Fg%2F11dfgvxvk7!19sChIJAedJ4POwaC4RV_-JPVX_4Jw?authuser=0&hl=id&rclk=1,success
Sate Maranggi Pa' Nur,Restoran Indonesia,4.4,"Jl. Letjen Ibrahim Adjie, Sirnajaya, Kec. Tarogong Kaler, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:23:28.925168Z,https://www.google.com/maps/place/Sate+Maranggi+Pa%27+Nur/data=!4m7!3m6!1s0x2e68b08dd64a71cb:0x5e3abef3e3ff71d1!8m2!3d-7.1970867!4d107.8746677!16s%2Fg%2F1pzrh3ryd!19sChIJy3FK1o2waC4R0XH_4_O-Ol4?authuser=0&hl=id&rclk=1,success
Paket wisata Candi Cangkuang dan tempat wisata garut lainnya!,Tujuan Wisata,4.6,"Kp.ciakar kidul rt 03, RT.11/RW.11, Cangkuang, Kec. Leles, Kabupaten Garut, Jawa Barat 44152",2026-07-24T04:23:31.074525Z,https://www.google.com/maps/place/Paket+wisata+Candi+Cangkuang+dan+tempat+wisata+garut+lainnya!/data=!4m7!3m6!1s0x2e68b723eb352943:0xa7fb040cd54395b9!8m2!3d-7.1065075!4d107.9217024!16s%2Fg%2F11fkqjkw5f!19sChIJQyk16yO3aC4RuZVD1QwE-6c?authuser=0&hl=id&rclk=1,success
Cipanas garut,Pemandian air panas,4.8,"RV9G+FM4, Jl. Raya Cipanas, Rancabango, Kec. Tarogong Kaler, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:23:33.140072Z,https://www.google.com/maps/place/Cipanas+garut/data=!4m7!3m6!1s0x2e68b1eea4ae4519:0xb00260de0799503f!8m2!3d-7.1813729!4d107.8767026!16s%2Fg%2F11rq4h333y!19sChIJGUWupO6xaC4RP1CZB95gArA?authuser=0&hl=id&rclk=1,success
Asep Stroberi Kadungora,Restoran Sunda,4.4,"Jalan Raya Kadungora.245 Talagasari Leles, Talagasari, Kec. Kadungora, Kabupaten Garut, Jawa Barat 44153",2026-07-24T04:23:35.906521Z,https://www.google.com/maps/place/Asep+Stroberi+Kadungora/data=!4m7!3m6!1s0x2e68b7d192fb21a5:0xce766c4c15367d48!8m2!3d-7.0907724!4d107.8989646!16s%2Fg%2F1hm3xpw14!19sChIJpSH7ktG3aC4RSH02FUxsds4?authuser=0&hl=id&rclk=1,success
Curug Arjuna,Tujuan Wisata,4.7,"JMFM+QHJ, Panawa, Kec. Pamulihan, Kabupaten Garut, Jawa Barat 44168",2026-07-24T04:23:37.891195Z,https://www.google.com/maps/place/Curug+Arjuna/data=!4m7!3m6!1s0x2e68a1daa477cf51:0xf6582fe0c65c151e!8m2!3d-7.3755387!4d107.6838798!16s%2Fg%2F11g9g25g_h!19sChIJUc93pNqhaC4RHhVcxuAvWPY?authuser=0&hl=id&rclk=1,success
wisata sungai batu beulah,Tujuan Wisata,5.0,"FQRG+5C5, Margamulya, Kec. Cisompet, Kabupaten Garut, Jawa Barat 44174",2026-07-24T04:23:40.242185Z,https://www.google.com/maps/place/wisata+sungai+batu+beulah/data=!4m7!3m6!1s0x2e661b0013073a93:0x9e7f3b16031f1ebe!8m2!3d-7.5096127!4d107.7761139!16s%2Fg%2F11vyvpf8rg!19sChIJkzoHEwAbZi4Rvh4fAxY7f54?authuser=0&hl=id&rclk=1,success
Lewi bengkok,Tujuan Wisata,,"GPRW+RPJ, Talagawangi, Kec. Pakenjeng, Kabupaten Garut, Jawa Barat 44164",2026-07-24T04:23:42.369337Z,https://www.google.com/maps/place/Lewi+bengkok/data=!4m7!3m6!1s0x2e661f005a7eb5e3:0xe5a72408f88c509f!8m2!3d-7.4579147!4d107.7467733!16s%2Fg%2F11lz1rt22p!19sChIJ47V-WgAfZi4Rn1CM-Agkp-U?authuser=0&hl=id&rclk=1,success
Kampung Sampireun Resort & Spa,N/A,4.5,"Jl. Raya Kamojang No.4, Sukakarya, Kec. Samarang, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:23:45.521346Z,https://www.google.com/maps/place/Kampung+Sampireun+Resort+%26+Spa/data=!4m10!3m9!1s0x2e68b04669e12af3:0x270b18e7a1943655!5m2!4m1!1i2!8m2!3d-7.2023587!4d107.8163618!16s%2Fg%2F1pzry7stj!19sChIJ8yrhaUawaC4RVTaUoecYCyc?authuser=0&hl=id&rclk=1,success
Desa wisata,Pusat Informasi Pariwisata,5.0,"QW56+746, Kp.Cimaragas, Ngamplangsari, Kec. Cilawu, Kabupaten Garut, Jawa Barat 44181",2026-07-24T04:23:48.269029Z,https://www.google.com/maps/place/Desa+wisata/data=!4m7!3m6!1s0x2e68b19420b318a3:0xbc966afbbdd47381!8m2!3d-7.2418425!4d107.9102743!16s%2Fg%2F11sgcr9rb4!19sChIJoxizIJSxaC4RgXPUvftqlrw?authuser=0&hl=id&rclk=1,success
Pantai Cikolomberan Sancang,Tempat Acara Memancing,4.9,"7R7V+V79, Sancang, Kec. Cibalong, Kabupaten Garut, Jawa Barat",2026-07-24T04:23:50.268930Z,https://www.google.com/maps/place/Pantai+Cikolomberan+Sancang/data=!4m7!3m6!1s0x2e6613230cb70ecf:0x5a227684cb4a1ce1!8m2!3d-7.7353485!4d107.8432456!16s%2Fg%2F11fst1hwn9!19sChIJzw63DCMTZi4R4RxKy4R2Ilo?authuser=0&hl=id&rclk=1,success
LEUWI BEDOG,Tujuan Wisata,3.0,"FQ45+PW, Margamulya, Kec. Cisompet, Kabupaten Garut, Jawa Barat 44174",2026-07-24T04:23:52.972105Z,https://www.google.com/maps/place/LEUWI+BEDOG/data=!4m7!3m6!1s0x2e6619c595a5fd41:0x1d89d09a6e724bb8!8m2!3d-7.5431942!4d107.7597558!16s%2Fg%2F11kq5r0952!19sChIJQf2llcUZZi4RuEtybprQiR0?authuser=0&hl=id&rclk=1,success
Curug Uci,Tujuan Wisata,4.5,"Girimukti, Kec. Cisewu, Kabupaten Garut, Jawa Barat 44166",2026-07-24T04:23:56.093907Z,https://www.google.com/maps/place/Curug+Uci/data=!4m7!3m6!1s0x2e689b9c6fe48975:0xf3cf9230e9f51503!8m2!3d-7.3309746!4d107.5319972!16s%2Fg%2F11dxkwrrcc!19sChIJdYnkb5ybaC4RAxX16TCSz_M?authuser=0&hl=id&rclk=1,success
Pemandian air panas,Tujuan Wisata,4.7,"Unnamed Road, Nyalindung, Kec. Cisewu, Kabupaten Garut, Jawa Barat 44166",2026-07-24T04:23:58.876217Z,https://www.google.com/maps/place/Pemandian+air+panas/data=!4m7!3m6!1s0x2e689b4a21959d0b:0xc884151661a4ac15!8m2!3d-7.3199509!4d107.4968916!16s%2Fg%2F11rs_4b4z3!19sChIJC52VIUqbaC4RFaykYRYVhMg?authuser=0&hl=id&rclk=1,success
Curug Dengdeng,Cagar Alam,4.7,"FQXJ+HR3, Margamulya, Kec. Cisompet, Kabupaten Garut, Jawa Barat 44174",2026-07-24T04:24:01.598587Z,https://www.google.com/maps/place/Curug+Dengdeng/data=!4m7!3m6!1s0x2e661bc9d2c625e5:0xd61859f1a4c4641e!8m2!3d-7.5011031!4d107.7820416!16s%2Fg%2F11h4x0kk7g!19sChIJ5SXG0skbZi4RHmTEpPFZGNY?authuser=0&hl=id&rclk=1,success
Pantai cijeruk,Tujuan Wisata,4.5,"7RVP+QM7, Muara Sungai Cibabalukan, Unnamed Road, Sagara, Kec. Cibalong, Kabupaten Garut, Jawa Barat 44176",2026-07-24T04:24:04.029558Z,https://www.google.com/maps/place/Pantai+cijeruk/data=!4m7!3m6!1s0x2e66139f068cc947:0x895138b8f73074f4!8m2!3d-7.70558!4d107.8366578!16s%2Fg%2F11n8qv0p6s!19sChIJR8mMBp8TZi4R9HQw97g4UYk?authuser=0&hl=id&rclk=1,success
CURUG GARUT PASIR,Tujuan Wisata,5.0,"XCP9+GJ6, Ranca Senggang, Kec. Sindangkerta, Kabupaten Bandung Barat, Jawa Barat 40563",2026-07-24T04:24:06.581854Z,https://www.google.com/maps/place/CURUG+GARUT+PASIR/data=!4m7!3m6!1s0x2e68f172c2628c77:0xf9f5f95e250a1074!8m2!3d-7.0137145!4d107.4190247!16s%2Fg%2F11k6ns6lmr!19sChIJd4xiwnLxaC4RdBAKJV759fk?authuser=0&hl=id&rclk=1,success
Ramenkane Cikuray Garut,Restoran Mie,4.9,"Jl. Cikuray No.38, Regol, Kec. Garut Kota, Kabupaten Garut, Jawa Barat 44114",2026-07-24T04:24:08.644335Z,https://www.google.com/maps/place/Ramenkane+Cikuray+Garut/data=!4m7!3m6!1s0x2e68b10030f91e7f:0x15cd55ffb85473f4!8m2!3d-7.2178367!4d107.9045807!16s%2Fg%2F11m6jy6d9b!19sChIJfx75MACxaC4R9HNUuP9VzRU?authuser=0&hl=id&rclk=1,success
Sodong Poek,Tujuan Wisata,3.3,"FRGM+H57, Neglasari, Kec. Cisompet, Kabupaten Garut, Jawa Barat 44174",2026-07-24T04:24:11.840246Z,https://www.google.com/maps/place/Sodong+Poek/data=!4m7!3m6!1s0x2e661b127be8d633:0xdd41c14994e75a21!8m2!3d-7.5235986!4d107.8329198!16s%2Fg%2F11rq8w669j!19sChIJM9boexIbZi4RIVrnlEnBQd0?authuser=0&hl=id&rclk=1,success
Wana Wisata Mandalagiri,Tujuan Wisata,4.4,"JQF6+7QX, Cikandang, Kec. Cikajang, Kabupaten Garut, Jawa Barat 44171",2026-07-24T04:24:14.419390Z,https://www.google.com/maps/place/Wana+Wisata+Mandalagiri/data=!4m7!3m6!1s0x2e68a1eb07d82b53:0xfc8c3baffa8ed9f5!8m2!3d-7.376774!4d107.7619757!16s%2Fg%2F11srx85x1d!19sChIJUyvYB-uhaC4R9dmO-q87jPw?authuser=0&hl=id&rclk=1,success
Baso Aci Ceu Imas,Restoran Bakso,4.5,"Jl. Karacak No.49, Kota Kulon, Kec. Garut Kota, Kabupaten Garut, Jawa Barat 44112",2026-07-24T04:24:16.819233Z,https://www.google.com/maps/place/Baso+Aci+Ceu+Imas/data=!4m7!3m6!1s0x2e68b12ae37ba04f:0xb72852ad15293e4d!8m2!3d-7.2216618!4d107.9094419!16s%2Fg%2F11fjsy69vd!19sChIJT6B74yqxaC4RTT4pFa1SKLc?authuser=0&hl=id&rclk=1,success
Sudradjat farm,Tujuan Wisata,,"CPPR+G7, Panyindangan, Kec. Cisompet, Kabupaten Garut, Jawa Barat 44174",2026-07-24T04:24:19.083403Z,https://www.google.com/maps/place/Sudradjat+farm/data=!4m7!3m6!1s0x2e6619005df43979:0x8e4bdaed273e29fd!8m2!3d-7.56372!4d107.740682!16s%2Fg%2F11z9j2zbvc!19sChIJeTn0XQAZZi4R_Sk-J-3aS44?authuser=0&hl=id&rclk=1,success
Nusa Kalapa,Taman,4.4,"RWQQ+28P, Sukamukti, Banyuresmi, Sukamukti, Garut, Kabupaten Garut, Jawa Barat 44191",2026-07-24T04:24:21.815852Z,https://www.google.com/maps/place/Nusa+Kalapa/data=!4m7!3m6!1s0x2e68b6b329c2ec8f:0x122dadf52f808a32!8m2!3d-7.1624232!4d107.9383158!16s%2Fg%2F11clvz97l8!19sChIJj-zCKbO2aC4RMoqAL_WtLRI?authuser=0&hl=id&rclk=1,success
SBR 3 Pusat Oleh-oleh Garut,Toko Makanan,4.5,"Tanjung Kubang, Jl. Otista No.8, Tarogong, Kec. Tarogong Kaler, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:24:24.387132Z,https://www.google.com/maps/place/SBR+3+Pusat+Oleh-oleh+Garut/data=!4m7!3m6!1s0x2e68b0d21beed447:0x62014bc45c512151!8m2!3d-7.1621939!4d107.8979861!16s%2Fg%2F11bw469jx4!19sChIJR9TuG9KwaC4RUSFRXMRLAWI?authuser=0&hl=id&rclk=1,success
Reverdose,Restoran,4.6,"Jl. Ahmad Yani No.10, Paminggir, Kec. Garut Kota, Kabupaten Garut, Jawa Barat 44117",2026-07-24T04:24:26.734050Z,https://www.google.com/maps/place/Reverdose/data=!4m7!3m6!1s0x2e68b05225427043:0xed79dd8cff4e4365!8m2!3d-7.2159399!4d107.8997192!16s%2Fg%2F11c1q70tbx!19sChIJQ3BCJVKwaC4RZUNO_4zdee0?authuser=0&hl=id&rclk=1,success
Pantai cicalobak,Tujuan Wisata,4.6,"FG3J+P8W, Karangwangi, Kec. Mekarmukti, Kabupaten Garut, Jawa Barat 44165",2026-07-24T04:24:29.345887Z,https://www.google.com/maps/place/Pantai+cicalobak/data=!4m7!3m6!1s0x2e662599ce6840ab:0xced92972e5cf64ce!8m2!3d-7.5459705!4d107.5307416!16s%2Fg%2F11v3h7dcxb!19sChIJq0BozpklZi4RzmTP5XIp2c4?authuser=0&hl=id&rclk=1,success
NAZUMI JAPANESE,Restoran,4.6,"Jl. Cimanuk No.309, Sukagalih, Kec. Tarogong Kidul, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:24:31.994411Z,https://www.google.com/maps/place/NAZUMI+JAPANESE/data=!4m7!3m6!1s0x2e68b111e5e9d5a5:0x30a73fa5e37c5374!8m2!3d-7.20282!4d107.8898963!16s%2Fg%2F11g4bhfd1d!19sChIJpdXp5RGxaC4RdFN846U_pzA?authuser=0&hl=id&rclk=1,success
Alun-Alun Tarogong,Taman Kota,4.6,"Jl. Otista, Sukagalih, Kec. Garut Kota, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:24:34.770758Z,https://www.google.com/maps/place/Alun-Alun+Tarogong/data=!4m7!3m6!1s0x2e68b13f336d589d:0x209524859ebd3760!8m2!3d-7.1902308!4d107.8899415!16s%2Fg%2F11h22cdpy9!19sChIJnVhtMz-xaC4RYDe9noUklSA?authuser=0&hl=id&rclk=1,success
Terasering barugantung,Tujuan Wisata,4.8,"Baru gantung, Sukamanah, Kec. Bayongbong, Kabupaten Garut, Jawa Barat 44162",2026-07-24T04:24:37.433107Z,https://www.google.com/maps/place/Terasering+barugantung/data=!4m7!3m6!1s0x2e68a5a655aac34f:0x17b76d40aca1253f!8m2!3d-7.280104!4d107.8528754!16s%2Fg%2F11k4ppvdjx!19sChIJT8OqVaalaC4RPyWhrEBttxc?authuser=0&hl=id&rclk=1,success
Botram Garut,Rumah Makan,4.6,"Jl. Otista Gg. Tanjung, Kubang, Kec. Tarogong Kaler, Kabupaten Garut, Jawa Barat 44161",2026-07-24T04:24:39.637527Z,https://www.google.com/maps/place/Botram+Garut/data=!4m7!3m6!1s0x2e68b7c518260aed:0xf0714cd0fdb06fa4!8m2!3d-7.162052!4d107.8980141!16s%2Fg%2F11t6ft6f_f!19sChIJ7QomGMW3aC4RpG-w_dBMcfA?authuser=0&hl=id&rclk=1,success
Pemandian Air Panas,Taman bermain,4.9,"Jl Pamubusan No.1, Cibiuk Kaler, Kec. Cibiuk, Kabupaten Garut, Jawa Barat 44193",2026-07-24T04:24:42.629727Z,https://www.google.com/maps/place/Pemandian+Air+Panas/data=!4m7!3m6!1s0x2e68cb0075ca071d:0xfdee398be98e55b6!8m2!3d-7.0564332!4d107.9735118!16s%2Fg%2F11vz18sqz1!19sChIJHQfKdQDLaC4RtlWO6Ys57v0?authuser=0&hl=id&rclk=1,success
Pantai Cimerak,Tujuan Wisata,5.0,"8R58+3CR, Jl. Raya, Sagara, Kec. Cibalong, Kabupaten Garut, Jawa Barat",2026-07-24T04:24:45.252382Z,https://www.google.com/maps/place/Pantai+Cimerak/data=!4m7!3m6!1s0x2e661390dfa1d64d:0xa456ac70f070be21!8m2!3d-7.6922503!4d107.8160024!16s%2Fg%2F11nn28qlm8!19sChIJTdah35ATZi4RIb5w8HCsVqQ?authuser=0&hl=id&rclk=1,success
Pemandian Air Panas Cipanas Desa Mekarmukti,Tujuan Wisata,4.5,"MFW5+97P, Mekarmukti, Kec. Talegong, Kabupaten Garut, Jawa Barat 43275",2026-07-24T04:24:48.083560Z,https://www.google.com/maps/place/Pemandian+Air+Panas+Cipanas+Desa+Mekarmukti/data=!4m7!3m6!1s0x2e6885e8bc9a0105:0xde3f8c5cfa59d771!8m2!3d-7.3040412!4d107.4582135!16s%2Fg%2F11r353ll30!19sChIJBQGavOiFaC4RcddZ-lyMP94?authuser=0&hl=id&rclk=1,success
Sasakala,Kedai Sarapan & Makan Siang,4.3,"Jl. Raya Samarang Kamojang KM, 35, RW.Kamojang, Samarang, Kec. Samarang, Kabupaten Garut, Jawa Barat 44161",2026-07-24T04:24:51.111216Z,https://www.google.com/maps/place/Sasakala/data=!4m7!3m6!1s0x2e68bb4eff1836b1:0x658baecb8db4de8e!8m2!3d-7.2180983!4d107.8361967!16s%2Fg%2F11jzjpmk4c!19sChIJsTYY_067aC4Rjt60jcuui2U?authuser=0&hl=id&rclk=1,success
kp cijagra,Tujuan Wisata,,"GR4H+MGC, Mekarwangi, Kec. Cihurip, Kabupaten Garut, Jawa Barat 44173",2026-07-24T04:24:54.113273Z,https://www.google.com/maps/place/kp+cijagra/data=!4m7!3m6!1s0x2e661d0029ab1b89:0x3a2810a821731e0d!8m2!3d-7.4933246!4d107.8287691!16s%2Fg%2F11x8g9bfyk!19sChIJiRurKQAdZi4RDR5zIagQKDo?authuser=0&hl=id&rclk=1,success
BALONG WAMAIL,Tujuan Wisata,,"Palatar, Karangsari, Kec. Cikelet, Kabupaten Garut, Jawa Barat 44177",2026-07-24T04:24:56.569171Z,https://www.google.com/maps/place/BALONG+WAMAIL/data=!4m7!3m6!1s0x2e66190009e32ccf:0xc231c921a11d8da9!8m2!3d-7.5366808!4d107.7034815!16s%2Fg%2F11vrvt5h0t!19sChIJzyzjCQAZZi4RqY0doSHJMcI?authuser=0&hl=id&rclk=1,success
Pantai Cieurih,Pantai,4.3,"Cikelet, Kec. Cikelet, Kabupaten Garut, Jawa Barat 44177",2026-07-24T04:24:58.875790Z,https://www.google.com/maps/place/Pantai+Cieurih/data=!4m7!3m6!1s0x2e6617d2ef8b73c9:0x7914f57085f4c0df!8m2!3d-7.6283561!4d107.6759995!16s%2Fg%2F11fzf7pjxv!19sChIJyXOL79IXZi4R38D0hXD1FHk?authuser=0&hl=id&rclk=1,success
Sate Matuh,Restoran Sate,4.5,"Jl. Cimanuk No.229, Paminggir, Kec. Garut Kota, Kabupaten Garut, Jawa Barat 44118",2026-07-24T04:25:01.447270Z,https://www.google.com/maps/place/Sate+Matuh/data=!4m7!3m6!1s0x2e68b05167725351:0x6f0b126e9f83cba3!8m2!3d-7.2121653!4d107.8992609!16s%2Fg%2F1hm2py004!19sChIJUVNyZ1GwaC4Ro8uDn24SC28?authuser=0&hl=id&rclk=1,success
Wisata kuliner FAMILY,Toko Makanan,5.0,"QWJM+VWG, Jl. Cireundeu, Tanjungsari, Kec. Karangpawitan, Kabupaten Garut, Jawa Barat 44182",2026-07-24T04:25:03.627925Z,https://www.google.com/maps/place/Wisata+kuliner+FAMILY/data=!4m7!3m6!1s0x2e68b13109deb43d:0xd9917dfa6cd27622!8m2!3d-7.2179597!4d107.9349858!16s%2Fg%2F11v0j5ybn0!19sChIJPbTeCTGxaC4RInbSbPp9kdk?authuser=0&hl=id&rclk=1,success
SITU SARKANJUT,Tujuan Wisata,4.5,"VWRQ+PVH, Tambaksari, Kec. Leuwigoong, Kabupaten Garut, Jawa Barat 44192",2026-07-24T04:25:05.680960Z,https://www.google.com/maps/place/SITU+SARKANJUT/data=!4m7!3m6!1s0x2e68b78fb03b1e47:0xc3bd9a75a6fa4b90!8m2!3d-7.1081899!4d107.9397315!16s%2Fg%2F11s0sv4tb5!19sChIJRx47sI-3aC4RkEv6pnWavcM?authuser=0&hl=id&rclk=1,success
Kampung Sumber Alam Garut,N/A,4.5,"Jl. Raya Cipanas No.122, Pananjung, Kec. Tarogong Kaler, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:25:08.018251Z,https://www.google.com/maps/place/Kampung+Sumber+Alam+Garut/data=!4m10!3m9!1s0x2e68b0bb04ab851f:0x1ad88464828f0ab4!5m2!4m1!1i2!8m2!3d-7.178491!4d107.8726747!16s%2Fg%2F12hk1_whs!19sChIJH4WrBLuwaC4RtAqPgmSE2Bo?authuser=0&hl=id&rclk=1,success
