destination_name,author,rating,review_text,cleaned_text,sentiment_label,sentiment_name
Taman Wisata Alam Gn Papandayan,fausta angga permana giyono,5.0,"Pemandangan yg amazing, tiket masuk per orang 40rb lumayan pricey Toilet ada banyak, bayar semua Naik ojek turun naik 150rb Nanjaknya lumayan banget bikin ngos2an PLEASE TANYA DULU HARGA MAKANANNYA Dan makan di warung2 depannya ber 6, makan indomie + telor + sawi, pisang goreng biji bukan porsi, tempe goreng tepung 4 biji bukan porsi, minum teh tawar 4, teh manis 1, kopi hitam papandayan tanpa gula dan mineral 2 botol total bonnya 283.000 Bayar sambil bengong...wkakakakakaka Paham sih daerah wisata, tp seharusnya bisa lebih baik yaaa...",pandang amazing tiket masuk orang 40rb lumayan pricey toilet bayar ojek turun 150rb nanjaknya lumayan bikin ngos2an please harga makan makan warung2 depan ber 6 makan indomie telor sawi pisang goreng biji porsi tempe goreng tepung 4 biji porsi minum teh tawar 4 teh manis 1 kopi hitam papandayan gula mineral 2 botol total bon 283 000 bayar bengong wkakakakakaka paham daerah tp yaaa,2,Positif
Taman Wisata Alam Gn Papandayan,Ferdiansyah Ferdiansyah,5.0,"Harga tiket masuk 40rb/orang, parkir roda empat 30rb+10rb. Pemandangannya oke banget. banyak warung di sekitar area parkir. Naik ke hutan mati selain jalan ada juga opsi naik ojek gunung, sampai ke pos teratas biaya sesuai tujuan pos.",harga tiket masuk 40rb orang parkir roda 30rb 10rb pandang oke warung area parkir hutan mati jalan opsi ojek gunung pos atas biaya sesuai tuju pos,2,Positif
Taman Wisata Alam Gn Papandayan,Fajar Purwantoro,5.0,"Seru untuk para pecinta alam walau pemula,trek nya lumayan menantang,fasilitas ok",seru cinta alam mula trek nya lumayan tantang fasilitas ok,2,Positif
Taman Wisata Alam Gn Papandayan,Anindyati Dhuhita,5.0,Bagus,bagus,2,Positif
Taman Wisata Alam Gn Papandayan,kikiee,5.0,"rute jelas, parkiran luas, ada penitipan helm gratis",rute parkir luas titip helm gratis,2,Positif
Taman Wisata Alam Gn Papandayan,wildanz sahrulr,5.0,Bagus hutan matinya,bagus hutan mati,2,Positif
Taman Wisata Alam Gn Papandayan,Febi Amana,5.0,sebgaus itu ga rugi pgn kesana lagi,sebgaus rugi pgn kesana,2,Positif
Taman Wisata Alam Gn Papandayan,LENA APRIANTI,5.0,Ramah utk pemula,ramah mula,2,Positif
Taman Wisata Alam Gn Papandayan,Nurul Fajri,5.0,"Lama banget ga kesini banyak yg berubah, mulai dr tiket masuk. Dewasa yg dihitung 40rb/org sama mobil sama parkirnya juga. Lumayan si karna kita ga trekking tp seru main2 di belakang masjid di taman edelweisnya. Suasananya rame bgt krn jd tempat wisata dan ada penginapan sama kolam air hangat skrg. Aku cuman main dan foto2 aja. Tapi ud ga sedingin dlu ya disini berubah bgt. 2018 kalo ga salah kesini dingin banget walau ud mulai siang.",kesini ubah tiket masuk dewasa hitung 40rb org mobil parkir lumayan si karna trekking tp seru main2 masjid taman edelweisnya suasana rame krn jd inap kolam air hangat skrg cuman main foto2 ud sedingin dlu ubah 2018 salah kesini dingin ud siang,2,Positif
Taman Wisata Alam Gn Papandayan,Syila Music,2.0,Benahi kembali untuk vasilitas villa Ac Dan pelayanan.,benah vasilitas villa ac layan,0,Negatif
Taman Wisata Alam Gn Papandayan,Dwi Hariyo Wibisono,5.0,"Best best best, anak2 dan orang tua jg bisa mendaki gunung ini, cuanki dan pisang goreng enak ada di pos 7, viewnya oke banget, masyaAllah, agar berhati2 melewati yg rawan longsor dan saat turun ke pos 7 dari lokasi hutan mati krn ada jalan yg berkerikil mudah terpeleset, pastikan bawa treking stick cukup membantu saat naik dan turun, tanjakan omon ckp steep agak licin jika turun hujan, pondok saladah pos 10 ada camping ground ada edelweiss dan sering berkabut...overall oke banget sehat segar dan tadabbur alam",best best best anak2 orang tua jg daki gunung cuanki pisang goreng enak pos 7 viewnya oke masyaallah berhati2 lewat rawan longsor turun pos 7 hutan mati krn jalan kerikil mudah peleset pasti bawa treking stick bantu turun tanjak omon ckp steep licin turun hujan pondok saladah pos 10 camping ground edelweiss kabut overall oke sehat segar tadabbur alam,2,Positif
Taman Wisata Alam Gn Papandayan,Cahya Putra,5.0,selalu pengen balik lagi kesana,ken kesana,2,Positif
Taman Wisata Alam Gn Papandayan,serhan Kurniawan,1.0,Resepsionis ramah Cuma perbaiki fasilitas nya Air panas harus isi gas lpg dulu Mau minum harus beli galon dulu Listrik sering padam Tidak ada wifi Pengunjung wajib bawa powerbank untuk persiapan. Wajib pakai telkomsel Karena tidak ada sinyal dan wifi di penginapan,resepsionis ramah baik fasilitas nya air panas isi gas lpg minum beli galon listrik padam wifi unjung wajib bawa powerbank siap wajib pakai telkomsel sinyal wifi inap,0,Negatif
Taman Wisata Alam Gn Papandayan,Dilla Afrida,5.0,Selalu ingin balik kesini terus,kesini,2,Positif
Taman Wisata Alam Gn Papandayan,Lisna Nurhasanah,5.0,"wah baguss bgt sih bener bener sesuai ekspetasi, kesini abis life after breakup wkwkw cocok bgt untuk pendaki pemula seperti ku, di atas ada warung dan bisa naik ojek jugaaa 🤩🩷🍃",baguss bener bener sesuai ekspetasi kesini abis life after breakup wkwkw cocok daki mula ku warung ojek jugaaa,2,Positif
Taman Wisata Alam Gn Papandayan,suhendra Suhendra,5.0,Josss view dan tracknya. Luar biasa,josss view tracknya,2,Positif
Taman Wisata Alam Gn Papandayan,Mi — Miw,5.0,"Seruuu, tempatnya bagus.. akses mudah",seruuu tempat bagus akses mudah,2,Positif
Taman Wisata Alam Gn Papandayan,Surya Azhari,5.0,siapin uang cash min 500 rb buat pegangan. soalnya susah sinyal. banyak rental alat gunung di parkiran. ada ojek buat sampe puncak. pokonya buat pemula yang ini naik gunung ini worth to try,siapin uang cash min 500 rb pegang susah sinyal rental alat gunung parkir ojek sampe puncak poko mula gunung worth to try,2,Positif
Taman Wisata Alam Gn Papandayan,Jose Sasnan,5.0,Tempat yg bagus buat camping dan menjelajah sekitar gunung papandayan,bagus camping jelajah gunung papandayan,2,Positif
Taman Wisata Alam Gn Papandayan,Septia Magdalena,5.0,Pendakian rekreasional,daki rekreasional,2,Positif
Taman Wisata Alam Gn Papandayan,muhamad ambia,5.0,"Tempat yg sejuk dan ramah,cocok untuk liburan keluarga.",sejuk ramah cocok libur keluarga,2,Positif
Taman Wisata Alam Gn Papandayan,dony januar killis,5.0,Cocok untuk pendaki pemula👍👍,cocok daki mula,2,Positif
Taman Wisata Alam Gn Papandayan,dirrr,5.0,"seruuu, viewnya juga bagus, cuma kalau mau kesini tuh harus liat perkiraan cuaca, soalny suka berkabut kalau diatas tuhh but overall sooo goooddd",seruuu viewnya bagus kesini liat kira cuaca soalny suka kabut atas tuhh but overall sooo goooddd,2,Positif
Taman Wisata Alam Gn Papandayan,pradipta dirgantara,5.0,"Gunung yang cocok didaki buat hikers pemula. Gak terlalu tinggi dan gak terlalu panjang tracknya. Hiking santai bisa 1.5 jam dari basecamp ke Pondok Saladah. Turunnya bisa lebih cepat. Tiket masuk masih terjangkau. Kalau gak nginep bayarnya Rp40 ribu hari libur. Masuk kendaraan dan parkir bayar lagi. Total bertiga pakai mobil kena Rp160k. Di basecamp tersedia toilet dan warung serta wahana lainnya. Ada cottage juga. Ada opsi naik ojek Rp350 ribu dari basecamp ke Pondok Saladah PP. Tapi nanti ke Hutan Mati dan Edelweiss harus jalan kaki dulu. Kalau lagi sehat dan gak diburu waktu, mending jalan kaki. Di Pondok Saladah ada warung juga. Bisa beli internet starlink Rp25 ribu per jam. Bisa pasang tenda juga di sini. Jangan lupa bawa turun sampah masing-masing.",gunung cocok daki hikers mula tracknya hiking santai 1 5 jam basecamp pondok saladah turun cepat tiket masuk jangkau nginep bayar rp40 ribu libur masuk kendara parkir bayar total tiga pakai mobil kena rp160k basecamp sedia toilet warung wahana cottage opsi ojek rp350 ribu basecamp pondok saladah pp hutan mati edelweiss jalan kaki sehat buru mending jalan kaki pondok saladah warung beli internet starlink rp25 ribu jam pasang tenda lupa bawa turun sampah,2,Positif
Taman Wisata Alam Gn Papandayan,Darmas Toto,5.0,Cocok untuk pemula,cocok mula,2,Positif
Taman Wisata Alam Gn Papandayan,KEISYU Chanel,5.0,"Cocok buat pendaki pemula,termasuk anak...view keren",cocok daki mula anak view keren,2,Positif
Taman Wisata Alam Gn Papandayan,Mohammad Ibnu Lapaola,5.0,lumayan bagus,lumayan bagus,2,Positif
Taman Wisata Alam Gn Papandayan,Azoz Asiry,5.0,Matahari terbit yang menakjubkan,matahari terbit takjub,2,Positif
Taman Wisata Alam Gn Papandayan,Triy,5.0,"Indah pemandangannya,sejuk,cocok untuk pendaki pemula,",indah pandang sejuk cocok daki mula,2,Positif
Taman Wisata Alam Gn Papandayan,Jaen,5.0,Bener-bener worth it bangett untuk main ke gunung ini.. Meski agak pegel sikit si kaki hahahaa. Tapi jujur pemandangan nya indahh dan sejuk bangettttt,bener bener worth it bangett main gunung gel sikit si kaki hahahaa jujur pandang nya indahh sejuk bangettttt,2,Positif
Taman Wisata Alam Gn Papandayan,Rosanih,5.0,Bau belerangnya sekarang lebih ke wangi vanila,bau belerang wangi vanila,2,Positif
Taman Wisata Alam Gn Papandayan,Bucek 89,5.0,Kereen,kereen,2,Positif
Taman Wisata Alam Gn Papandayan,San din,5.0,Tempat dengan pemandangan indah dan cocok untuk menikmati momen sejenak...,pandang indah cocok nikmat momen,2,Positif
Taman Wisata Alam Gn Papandayan,abdul zul,5.0,mantap ga nyesal motoran dari jakarta ke papandayan walaupun jalannya lumayan terjal saat masuk area papandayan,mantap nyesal motor jakarta papandayan jalan lumayan terjal masuk area papandayan,2,Positif
Taman Wisata Alam Gn Papandayan,burhan muhya,5.0,Indah banget,indah,2,Positif
Taman Wisata Alam Gn Papandayan,Orang Awam,5.0,Bagusss cakep bangetttt apalagi kemaren make OT enakk tinggal bawa badan udah ada yang ngarahin ini ituu debestt pokoknyaa,bagusss cakep bangetttt kemaren make ot enakk tinggal bawa badan udah ngarahin ituu debestt pokoknyaa,2,Positif
Taman Wisata Alam Gn Papandayan,Juliady Nilam,5.0,Ok banget buat hiking DNA sunrise..,ok hiking dna sunrise,2,Positif
Taman Wisata Alam Gn Papandayan,Joshua Parlindungan Manik,5.0,"Udara pegunungan yang segar dan pemandangan yang indah, anak-anak menyukai pengalaman ini.",udara gunung segar pandang indah anak anak suka alam,2,Positif
Taman Wisata Alam Gn Papandayan,anne,5.0,Hiking date!!! seruww bangett worth it,hiking date seruww bangett worth it,2,Positif
Taman Wisata Alam Gn Papandayan,ong tjwan hok,5.0,"Bagus, bersih & terawatlah",bagus bersih awat,2,Positif
Taman Wisata Alam Gn Papandayan,regishaa,5.0,"‎- sukaa bgtt sama tempat inii, banyak spot foto yg lucu + pemandangan yg cakepp bgt🤍🤍 ‎- btw ak saranin bawa heat pack, karna dingin bgtt + anginnya kenceng ‎(tp santai ajaa, setelah kalian jalan-jalan bisa mampir ke hot spring yg ada di deket penginapannya, harganya jg murahh ko) ‎- oiyaa kalau kalian mau foto-foto atau mau ngeliat sunrise, mendingg sama tour guidenya ajaa, aku saranin sama pa caca guyss karna pengetahuannya luass bgt + baikk sekalii. kmrn ak ke pos 5 lewat jalur belakangg, pa caca yg ngarahin kt kesitu‼️ ‎",sukaa bgtt ini spot foto lucu pandang cakepp btw ak saranin bawa heat pack karna dingin bgtt angin kenceng tp santai ajaa jalan jalan mampir hot spring deket inap harga jg murahh ko oiyaa foto foto ngeliat sunrise mendingg tour guidenya ajaa saranin pa caca guyss karna tahu luass baikk sekali kmrn ak pos 5 jalur belakangg pa caca ngarahin kt kesitu,2,Positif
Taman Wisata Alam Gn Papandayan,Usman Radit,5.0,bagusss dann sangattt indahh,bagusss dann sangattt indahh,2,Positif
Taman Wisata Alam Gn Papandayan,Mochamad Sabi,5.0,Assalamualaikum admin boleh minta bantu ga.....saya ngirim paket ke Banten....di apk jntnya udh diterima padahal customer saya blm nerima²...minta kerjasamanya Mun 🙏 …,assalamualaikum admin bantu ngirim paket banten apk jntnya udh terima customer blm nerima kerjasamanya mun,2,Positif
Taman Wisata Alam Gn Papandayan,mreffisaputra001 1,5.0,Bagus,bagus,2,Positif
Taman Wisata Alam Gn Papandayan,Inna Tolkachova,5.0,"Tempatnya indah, tapi harganya terlalu mahal untuk orang asing - 300 ribu. Dan untuk penduduk lokal - 30 ribu... Kitas tidak berfungsi, dan hanya menerima pembayaran tunai.",tempat indah harga mahal orang asing 300 ribu duduk lokal 30 ribu kitas fungsi terima bayar tunai,2,Positif
Taman Wisata Alam Gn Papandayan,Heri Sujana,5.0,Nyaman hotelnya bersih,nyaman hotel bersih,2,Positif
Taman Wisata Alam Gn Papandayan,Rufina Natasha,5.0,"tempat bagus dan terawat. hati"" dengan akun @papandayan_naturepark karena saya dan teman saya ditipu, niatnya booking tiket masuk trnyata itu bukan admin aslinya. beli tiket langsung on the spot aja",bagus awat hati akun papandayan naturepark teman tipu niat booking tiket masuk trnyata admin asli beli tiket langsung on the spot,2,Positif
Taman Wisata Alam Gn Papandayan,Sarwo Edi Wibowo,5.0,Masya Allah,masya allah,2,Positif
Taman Wisata Alam Gn Papandayan,Naqi Syirazi,5.0,"Seru, ada ojek walau lumayan pricy tp membantu utk yg memang kesulitan. Memory sm keluarga yg rame. Tektok ga sampai 1 hari beresnya berendam air panas.",seru ojek lumayan pricy tp bantu sulit memory sm keluarga rame tektok 1 beres rendam air panas,2,Positif
Taman Wisata Alam Gn Papandayan,Firda Apriyani,5.0,Accessible untuk motor ataupun mobil,accessible motor mobil,2,Positif
Taman Wisata Alam Gn Papandayan,NDS 80,5.0,"Kalau utk urusan pemandangan, salah satu yg bisa memuaskan mata... Asli gak nyesel dtg kesana, walaupun berjam-jam dijalan dr JKT... Puas pol! Pemandian air panasnya juga g main² panasnya, walaupun di satu titik kulit langsung berasa lembek karena air panas baru yg tiba² mengalir ke badan sampai berasa ke sela² bawah! 🤭😁 …",urus pandang salah muas mata asli nyesel dtg kesana jam jam jalan jkt puas pol mandi air panas g main panas titik kulit langsung asa lembek air panas alir badan asa,2,Positif
Taman Wisata Alam Gn Papandayan,Fikkri Nurvitalia,5.0,Penyembuhan terbaik,sembuh baik,2,Positif
Taman Wisata Alam Gn Papandayan,cay ningrum,5.0,nice view. cuman bukan untuk mereka yang otot kakinya kurang setrong. naek ojek sampai pos2 tertentu bisa jadi alternatif. tapi bukan bagi yang jantung nya ga kuat sama adrenaline rush dan ga kuat tangannya buat mencengkeram. pas naek ga tau kalo di parkiran ada rental alat hiking. tau gitu aku rent sepatu karena sepatuku gak hiking frienly dan ga bawa hiking pole. 🙃 tapi foto2nya seakan2 kami jalan ampe hutan mati.. huahahahahaha... mamang ojeknya udah pro ambil foto. percayalaaahh...,nice view cuman otot kaki setrong naek ojek pos2 alternatif jantung nya kuat adrenaline rush kuat tangan cengkeram pas naek tau parkir rental alat hiking tau gitu rent sepatu sepatu hiking frienly bawa hiking pole foto2nya seakan2 jalan ampe hutan mati huahahahahaha mamang ojek udah pro ambil foto percayalaaahh,2,Positif
Taman Wisata Alam Gn Papandayan,Mutiara Pertiwi,4.0,"Tempatnya sebenarnya nyaman dan cukup menyenangkan. Saya datang di hari kedua lebaran dan tidak terlalu ramai, jadi masih bisa menikmati suasana dengan cukup tenang. Area berendamnya juga oke. Tapi yang cukup mengecewakan adalah fasilitas air bilas dan toilet yang hanya tersedia air dingin. Mengingat lokasinya di pegunungan, airnya sangat dingin, bahkan terasa seperti air es. Setelah berendam air panas, harus langsung bilas dengan air sedingin itu rasanya cukup 'menyiksa'. Semoga ke depannya bisa dipertimbangkan untuk menyediakan air hangat di area bilas agar pengunjung bisa lebih nyaman.",tempat nyaman senang lebaran ramai nikmat suasana tenang area rendam oke kecewa fasilitas air bilas toilet sedia air dingin lokasi gunung air dingin air es rendam air panas langsung bilas air sedingin siksa moga depan timbang sedia air hangat area bilas unjung nyaman,2,Positif
Taman Wisata Alam Gn Papandayan,Katrin,5.0,Jalur pendakian terbaik untuk junior dan senior. 30.000 km/orang di hari kerja dan 40.000 km/orang di akhir pekan.,jalur daki baik junior senior 30 000 orang kerja 40 000 orang pekan,2,Positif
Taman Wisata Alam Gn Papandayan,Hoed “Fly” Dragonfly,5.0,Liburan jelajah alam yang lengkap dan serba mudah-amazing view dan lengkap.,libur jelajah alam lengkap serba mudah amazing view lengkap,2,Positif
Taman Wisata Alam Gn Papandayan,Irwan NR,5.0,"Taman rekreasi yang bagus, mudah diakses, pemandangan indah.",taman rekreasi bagus mudah akses pandang indah,2,Positif
Taman Wisata Alam Gn Papandayan,Alwi Fatta,5.0,"Sangat worth it wkwk, pake jaket tebal yah klo mau kejar sunrisenya wkwk",worth it wkwk pake jaket tebal klo kejar sunrisenya wkwk,2,Positif
Taman Wisata Alam Gn Papandayan,Hadi Winoko,5.0,"Kurang lebih 1 jam dari pusat kota garut menuju Papandayan baik menggunakan motor atau mobil. Pastikan kondisi kendaraan baik karena akan menemui beberapa jalan menanjak yang cukup terjal. Tiket masuk sesuai dengan harga tertera. Kemarin beserta rombongan alhamdulillah aman dan tidak ada pungli. Area parkir luas dan banyak warung-warung makanan dan penyewaan perlengkapan. Mulai dari area parkir sudah disuguhi pemandangan indah, jadi bisa langsung ambil sesi foto 😁. Kalau sudah mulai naik ke atas jangan ditanya deh, mengesankan pokoknya. Masuk area pendakian tidak jauh dari parkiran. Ada 10 pos pendakian sangat cocok untuk pendaki pemula, anak-anak atau lansia karena jalur sudah tertata dan tersedia ojek. Jangan lupa tetap menggunakan perlengkapan yg memadai. Ketika musim hujan, wajib membawa jas hujan atau payung. Cocok mulai kegiatan di pagi hari sampai dengan siang hari, soreharik jika cuaca hujan hawanya cukup dingin.",1 jam pusat kota papandayan motor mobil pasti kondisi kendara temu jalan tanjak terjal tiket masuk sesuai harga tera kemarin serta rombong alhamdulillah aman pungli area parkir luas warung warung makan sewa lengkap area parkir suguh pandang indah langsung ambil sesi foto kesan pokok masuk area daki parkir 10 pos daki cocok daki mula anak anak lansia jalur tata sedia ojek lupa lengkap pada musim hujan wajib bawa jas hujan payung cocok giat pagi siang soreharik cuaca hujan hawa dingin,2,Positif
