destination_name,author,rating,review_date,review_text,scraped_at,review_id,has_text,cleaned_text,sentiment_label,predicted_label,predicted_sentiment
Taman Wisata Alam Gn Papandayan,Levi Ackerman,5.0,sebulan lalu,Pengalaman yang luar biasa & menyenangkan Trekking aman untuk pemula dengan view maksimal,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT25wRFFsTnVjMGM1ZEdkR2MydGthbGxsUzFsbVowRRAB,True,alam senang trekking aman mula view maksimal,2,2,Positive
Taman Wisata Alam Gn Papandayan,Welly Nawang,5.0,sebulan lalu,"Pendakian yang menyenangkan dengan pemandangan luar biasa. Jalur ramah pemula, kawah dan Hutan Mati sangat unik, serta padang edelweiss yang indah. Sangat direkomendasikan untuk pendaki pemula maupun keluarga",2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2pZek9WZGZUekJSVkVOVmNYSm5UR1ZPTldkbGIyYxAB,True,daki senang pandang jalur ramah mula kawah hutan mati unik padang edelweiss indah rekomendasi daki mula keluarga,2,2,Positive
Taman Wisata Alam Gn Papandayan,Bernard Kamil,5.0,sebulan lalu,Banyak bonusnya,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT21oZlRtMDVUMWxIUVRaaFpUWlZSR1kwWkU1RVgyYxAB,True,bonus,2,2,Positive
Taman Wisata Alam Gn Papandayan,Zaroslan Alexander,5.0,sebulan lalu,Cape terbayarkan dengan pemandangan sunshine yg indah subuh hari,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xCaFgyNWxPR2RZTm1oVWEwOUdXbGRMUkhGRE5XYxAB,True,cape bayar pandang sunshine indah subuh,2,2,Positive
Taman Wisata Alam Gn Papandayan,Ayu Sirait,5.0,sebulan lalu,Pengalaman yang luar biasa & menyenangkan Traking aman untuk pemula dengan view maksimal Camping aman dengan membawa peralatan sendiri & mengikuti aturan yang ada,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2t0aldGQm5VWFJFWkRKWk9FdGtVbVZRZVVWUVRHYxAB,True,alam senang traking aman mula view maksimal camping aman bawa alat ikut atur,2,2,Positive
Taman Wisata Alam Gn Papandayan,Windi Septia,5.0,sebulan lalu,view nya bestt sekaliii sukaaa,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2tjNFJWTlRUREJJY0dsbVZrRmpNSE5rYmtobFpHYxAB,True,view nya bestt sekaliii sukaaa,2,2,Positive
Taman Wisata Alam Gn Papandayan,Nata Lie,5.0,sebulan lalu,Gunung dengan trekking jalan bebatuan dan aspal. Gunung pemula dan terkenal dengan spot hutan mati.,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT25oMlNWaEdaMmMwWVRaUlJVczRTMHBoVW5WMlIyYxAB,True,gunung trekking jalan bebatuan aspal gunung mula kenal spot hutan mati,2,2,Positive
Taman Wisata Alam Gn Papandayan,Septian Firnando,4.0,sebulan lalu,Kerennnnn,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT21KMVduZGliakI0Umt0cmIzTkNORmRtTUZkU1lWRRAB,True,kerennnnn,2,2,Positive
Taman Wisata Alam Gn Papandayan,Tommy Gunawan,4.0,sebulan lalu,"Tempatnya bagus, tapi sinyalnya buruk, butuh sinyal lebih kuat, dan dingin sekali.",2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2tKRWJrMXpVRE5mYjIxdlRGWjVVekZVUVhsaFlXYxAB,True,tempat bagus sinyal buruk butuh sinyal kuat dingin,2,2,Positive
Taman Wisata Alam Gn Papandayan,Fahrul Hasary,5.0,sebulan lalu,"Tempat nya sangat bagus, pelayanan nya lumayan ramah, pegawainya informatif",2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2taSWQxZG5NV2REUkVSRlNHbDNaMjFMUkhsRFltYxAB,True,nya bagus layan nya lumayan ramah pegawai informatif,2,2,Positive
Taman Wisata Alam Gn Papandayan,agus faisal (asal chanel),5.0,sebulan lalu,Sejuk cocok untuk refresing,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT25GNlMwdGpMVTVaVmpCTmFURjRWakZoV20xd1lVRRAB,True,sejuk cocok refresing,2,2,Positive
Taman Wisata Alam Gn Papandayan,Erica ayu Lusiani,5.0,sebulan lalu,pemandangan terbaik,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT25kU2VYYzNORlUwVHkwMmVWWTFVa3gyZFdaYVNIYxAB,True,pandang baik,2,2,Positive
Taman Wisata Alam Gn Papandayan,Eak,5.0,sebulan lalu,Bisa reservasi dari IG resminya,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT25ScmJHRkdOVlZqZGkxa1ZYZGxNVXgxZVhNdFdFRRAB,True,reservasi ig resmi,2,2,Positive
Taman Wisata Alam Gn Papandayan,"Parno S. Kom, M. Kom",5.0,sebulan lalu,cocok buat pemula,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT25KNVEzcERVR0Z5WkZOQ05HRkpRblJUU0d0eWRYYxAB,True,cocok mula,2,2,Positive
Taman Wisata Alam Gn Papandayan,Gemala Putri,4.0,sebulan lalu,Jalurnya sangat ramah untuk mendaki keluarga. Aman utk anak2 selama ortunya menjaga. Di setiap pos ada warung jadi aman utk urusan perut.,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2tGRk16VTJhbUV0Tms5VGFYcEtlRlZHTjFWRlJsRRAB,True,jalur ramah daki keluarga aman anak2 ortunya jaga pos warung aman urus perut,2,2,Positive
Taman Wisata Alam Gn Papandayan,Alam Yudha,5.0,sebulan lalu,"Ditengah kesibukan kerja dan ramainya hiruk pikuk Jakarta, sempetin deh singgah kesini dan merasakan jalur treking menuju puncak Papandayan yg ramah mempesona. Dijamin pengen lagi deh! Kita bakalan disuguhkan dg panorama kawah yg me indah dan juga pemandangan Gunung Cikurai yg megah.",2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xwTVdubHpjM1JTZDBFMFExRnlTRWxOV0hGMFYzYxAB,True,tengah sibuk kerja ramai hiruk pikuk jakarta sempetin singgah kesini rasa jalur treking puncak papandayan ramah pesona jamin ken suguh dg panorama kawah me indah pandang gunung cikurai megah,2,2,Positive
Taman Wisata Alam Gn Papandayan,Rafa Raspati,5.0,sebulan lalu,"Ramah untuk pemula, kadang adem kadang panas",2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xOTkxUZDRTVTFVYjJ0WldFbFdjVzFvTTJSS2VrRRAB,True,ramah mula kadang adem kadang panas,2,2,Positive
Taman Wisata Alam Gn Papandayan,Tata Zulfikar Ramdan,5.0,2 bulan lalu,"Gunung Papandayan. Untuk keluarga, harga tiketnya mahal, untuk satu orang 50.000 dan untuk parkir motor 25.000.",2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2s1VVNGY3hlV1ZzVEdSQlNEVmFkRlZNZVhOdWVVRRAB,True,gunung papandayan keluarga harga tiket mahal orang 50 000 parkir motor 25 000,2,2,Positive
Taman Wisata Alam Gn Papandayan,Dandi Iskandar,5.0,2 bulan lalu,terbaik,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2twSldFVTBiM0ZFTFMxUFgxcGZOMjlpYldreFNtYxAB,True,baik,2,2,Positive
Taman Wisata Alam Gn Papandayan,Id Ahmad,5.0,2 bulan lalu,Best view treking santai,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT21NNGFucE1WMEpvUjA5WVFsWkRWWEpqVkZKeFFuYxAB,True,best view treking santai,2,2,Positive
Taman Wisata Alam Gn Papandayan,ahmad hidayat,5.0,Diedit 2 bulan lalu,Di reviue lg utk tiket masuk perorg dan tiket mobil nya terlalu mahal..klw tempat ok,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2pCbk9HNXJWWGRtTmtSUWJuWnNWMDFrYmxoMVlsRRAB,True,reviue lg tiket masuk perorg tiket mobil nya mahal klw ok,2,2,Positive
Taman Wisata Alam Gn Papandayan,Rifal Ifal,5.0,2 bulan lalu,mantappppp,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT25wSU1XYzBWVlZhVFdwS1VrcEJZVUpzZHpJeGRYYxAB,True,mantappppp,2,2,Positive
Taman Wisata Alam Gn Papandayan,Nadia tzhra_,5.0,2 bulan lalu,Wajib kesini sih bagi yang suka alam. Cocok buat pemula,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT25WVmNEUlZRa3RFYVhjdFgzSXhiM0ZVUWtkQ1kwRRAB,True,wajib kesini suka alam cocok mula,2,2,Positive
Taman Wisata Alam Gn Papandayan,dwi Sutari,5.0,2 bulan lalu,"Airnya dingin banget, jadi pake baju yangv tahan angin. Gk usah tebel tapi nyerep keringet, jalannya udah bagus ada tangga, di atas juga bnyak warung, bnyak deastinasi cocok buat pemula. Saran tetep bawa raincoat atau baju ganti d bawah, soalnga betah di atas klo tektok ya.",2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2t0R1gzZzVSblJQVTNkUFFVUnRZV3ByZFU0MFZVRRAB,True,air dingin pake baju yangv tahan angin tebel nyerep keringet jalan udah bagus tangga bnyak warung bnyak deastinasi cocok mula saran tetep bawa raincoat baju ganti d soalnga betah klo tektok,2,2,Positive
Taman Wisata Alam Gn Papandayan,gaban hotcream,5.0,2 bulan lalu,"Ahhh gilakk,, emang indah dan menantang sekali untuk lutut tua saya.. Rekomendasi naik jam 4pagi, shubuhan di pos 6 (ada toilet), kalau bisa sebelum naik sudah punya wudhu dulu.. lalu kejar sunrise di tebing sony. Setelah itu turun lalu naik lanjut ke pos 7 (ada toilet jg), lalu naik ke hutan mati.. lanjut ke edelweis dan berakhir di pondok salada.. Pulangnya balik dengan rute yg sama (dibalik)",2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xOblp6TlVlR040VFU5eU1uRkNkVE5pTWtOU1dVRRAB,True,ahhh gilakk emang indah tantang lutut tua rekomendasi jam 4pagi shubuhan pos 6 toilet wudhu kejar sunrise tebing sony turun pos 7 toilet jg hutan mati edelweis pondok salada pulang rute balik,2,2,Positive
Taman Wisata Alam Gn Papandayan,Rumah BuKhol,5.0,2 bulan lalu,"1.Tanggal 31 mei 2026 ke sini,rame poll, tp seru ... jadi banyak teman mendaki, kl ke sini wajib pake jaket ya, karena jam 06.30 aja napas kita masih ngebul saking dinginnya 🤭 2.Toilet banyak, masjid besar,warung banyak 3.Pemandangannya...beuh...setiap jengkal baguuuuus...... pokok nya harus sering2 foto 😀 4.Ada penyewaan alat mendaki dan alat camping 5. Jalanan menuju TWA Papandayan juga ngga kalah cakep 👍 6. Saran aja ya...kl ke sini enak motoran, jadi kita bisa menghirup udara yg segeeeeeerrr bgt❤️",2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT21reGFrcFpRMWhmTm1KWFVuVkNkMDFxUlVKRVZGRRAB,True,1 tanggal 31 mei 2026 rame poll tp seru teman daki kl wajib pake jaket jam 06 30 napas ngebul saking dingin 2 toilet masjid warung 3 pandang beuh jengkal baguuuuus pokok nya sering2 foto 4 sewa alat daki alat camping 5 jalan twa papandayan ngga kalah cakep 6 saran kl enak motor hirup udara segeeeeeerrr,2,2,Positive
Taman Wisata Alam Gn Papandayan,Tree,5.0,2 bulan lalu,Tempat yang bagus,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT25WemNFOXVMV0pZUWsxUWJGcElZM1JyVEZORmMzYxAB,True,bagus,2,2,Positive
Taman Wisata Alam Gn Papandayan,Purwo Santoso,5.0,2 bulan lalu,Jalur trekking ramah keluarga,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT21WdFlqbEdNWEpJU2xkNlpGTlFhMWQ1U0d0d1oyYxAB,True,jalur trekking ramah keluarga,2,2,Positive
Taman Wisata Alam Gn Papandayan,SWA AlQatani,5.0,2 bulan lalu,"Tempat yang bagus, Ada Masjid nya. Pemandangan oke, tempat jajanan banyak, toilet banyak. Ada tempat pemandian air hangat, cocok buat anak dan dewasa",2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2t0c1VucEVla1ZDVGxSUGNXRklhVTVMTVd3eVJIYxAB,True,bagus masjid nya pandang oke jajan toilet mandi air hangat cocok anak dewasa,2,2,Positive
Taman Wisata Alam Gn Papandayan,Desanto Santo,5.0,2 bulan lalu,"Kerennnnnn, anak2 suka sekali kesini",2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2tSQ1ZsUnNPSGMyVTNObGNXOWlaRnBKTFc1VlNsRRAB,True,kerennnnnn anak2 suka kesini,2,2,Positive
Taman Wisata Alam Gn Papandayan,Trias Pradipta,5.0,2 bulan lalu,Mantap nanjak minimal view maksimal,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT25FdFZFNUpOek5tZW1KUlVrbDRVbGx0YUY5YVprRRAB,True,mantap nanjak minimal view maksimal,2,2,Positive
Taman Wisata Alam Gn Papandayan,Iecha erwin Ercha,5.0,2 bulan lalu,Keren indah,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xOcFRYZFZWRzA0YlhoSE5YWjNlbVZETlZGbE4yYxAB,True,keren indah,2,2,Positive
Taman Wisata Alam Gn Papandayan,Jarod Dwi Harto,5.0,2 bulan lalu,"Bagus, bersih, tertata, profesional, memberdayakan masyarakat setempat.",2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xkaWJsUjVibTEzTldOYVZWaDZiM0ZpU1ZOcFRWRRAB,True,bagus bersih tata profesional daya masyarakat,2,2,Positive
Taman Wisata Alam Gn Papandayan,Rohmatul Karimah,5.0,2 bulan lalu,Bener bener cakep bgtt view papandayannn,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2tOMmJWcGtaSGhxZERWSVRqUmtaa0UyUmpGUk5uYxAB,True,bener bener cakep bgtt view papandayannn,2,2,Positive
Taman Wisata Alam Gn Papandayan,Taufiqurrachman LD,5.0,2 bulan lalu,"Salah satu track pendakian utk pemula... Bagi yg ngak bisa mendaki, cukup ke taman Orchid dan juga ada menara bisa utk foto2",2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2poM1owSjJRMUYwUmpoWE1VZHpkMjR4VkV4VldWRRAB,True,salah track daki mula ngak daki taman orchid menara foto2,2,2,Positive
Taman Wisata Alam Gn Papandayan,jayadi Welah,5.0,2 bulan lalu,Pemandangan nya bagus...,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT25KaldUWlJaVWwwU2poSkxXSm9RbGwzZVhCaE0wRRAB,True,pandang nya bagus,2,2,Positive
Taman Wisata Alam Gn Papandayan,Sjahrul Haitami,5.0,2 bulan lalu,"Tempat wisata alami dengan udara yang sejuk dan dingin, parkir luas dengan banyak warung kuliner, saran agar datang pagi kalau mau naik ke pendakian.",2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT25Fd1psbDFWRFJ4V25jMWRIcE5VamhWTWxsSWRGRRAB,True,alami udara sejuk dingin parkir luas warung kuliner saran pagi daki,2,2,Positive
Taman Wisata Alam Gn Papandayan,sukemi m,4.0,2 bulan lalu,Bagus tantangan alam utama setelah pos 7 menanjak dan agak panjang nmn terbantu tangga batu..pemandangan asap belerang,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2kxNFZraEZRell4V2todFFtUjROSE5aVld4QlRWRRAB,True,bagus tantang alam utama pos 7 tanjak nmn bantu tangga batu pandang asap belerang,2,2,Positive
Taman Wisata Alam Gn Papandayan,Lijan Saragih,5.0,2 bulan lalu,"Bagus tempatnya, ada hutan mati ,taman salada yang banyak pohon hijau dan bunga edleweis, adajuga tening soni melihat matahari terbit, akses juga lumayan memadai, banyak warung ditiap pos kalau kita lapar dan haus, bawa uang tunai aja",2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2tSaU9GRTJVMlZHZUVWTU4zSXRTalprV1c5aFdtYxAB,True,bagus tempat hutan mati taman salada pohon hijau bunga edleweis adajuga tening soni matahari terbit akses lumayan pada warung tiap pos lapar haus bawa uang tunai,2,2,Positive
Taman Wisata Alam Gn Papandayan,Ana Antari,5.0,2 bulan lalu,"Salah satu taman wisata alam yg rekomen sekali...Tempatnya bagus tiket nya terjangkau parkirnya luas..petugasnya helpfull ramah,bnyk resto yg rekomen...ad area camping ground toilet bersih air bersih berlimpah....destinasi wisata yg paket lengkap 👍👍👍❤️",2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT21zM2VreHdaMFE0YmxKbGRYVXdNRlpMYmxkcVJYYxAB,True,salah taman alam rekomen tempat bagus tiket nya jangkau parkir luas tugas helpfull ramah bnyk resto rekomen ad area camping ground toilet bersih air bersih limpah destinasi paket lengkap,2,2,Positive
Taman Wisata Alam Gn Papandayan,duo stroke,5.0,2 bulan lalu,bagus pengerjaan nya sangat baik,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2tGVWRrVkJVbGhuVjJkWlJsVTVabUV0YjJsWFNIYxAB,True,bagus kerja nya,2,2,Positive
Taman Wisata Alam Gn Papandayan,Alfi Maulana,5.0,2 bulan lalu,Selalu kagum dengan pemandangan Papandayan.,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xsQlVHaGlhVE55TjJKUllVeHNVblJYTUc5blZXYxAB,True,kagum pandang papandayan,2,2,Positive
Taman Wisata Alam Gn Papandayan,Ryy Cipuyu7,5.0,2 bulan lalu,Baguus,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2toVFZWZzBXR050ZHpVMFUwNXBibk5pTTFKbE1FRRAB,True,baguus,2,2,Positive
Taman Wisata Alam Gn Papandayan,Dendrophile,5.0,2 bulan lalu,"Emang termahal dari yang mahal, sekali seumur hidup mah gak apa",2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT25weU9YUnVhWEJmWTJKb1JGQjJRMFpSWVZKdWVsRRAB,True,emang mahal mahal umur hidup mah,2,2,Positive
Taman Wisata Alam Gn Papandayan,frischa abdi,5.0,2 bulan lalu,Shahdu...,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT210cE0xZEVRMGRmUlVkVVkwdFVMVmhCUldoYVRuYxAB,True,shahdu,2,2,Positive
Taman Wisata Alam Gn Papandayan,Ayam Beranakayam,5.0,2 bulan lalu,"Bagus bersih , tapi mungkin anjingnya sedikit menganggu",2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xSYVdIQlpRa1Y0VlRWdVVVcFpTV3BWWWxkVFowRRAB,True,bagus bersih anjing menganggu,2,2,Positive
Taman Wisata Alam Gn Papandayan,fausta angga permana giyono,5.0,2 bulan lalu,"Pemandangan yg amazing, tiket masuk per orang 40rb lumayan pricey Toilet ada banyak, bayar semua Naik ojek turun naik 150rb Nanjaknya lumayan banget bikin ngos2an PLEASE TANYA DULU HARGA MAKANANNYA Dan makan di warung2 depannya ber 6, makan indomie + telor + sawi, pisang goreng biji bukan porsi, tempe goreng tepung 4 biji bukan porsi, minum teh tawar 4, teh manis 1, kopi hitam papandayan tanpa gula dan mineral 2 botol total bonnya 283.000 Bayar sambil bengong...wkakakakakaka Paham sih daerah wisata, tp seharusnya bisa lebih baik yaaa...",2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2twT1RtVkxNV1pqZUU5alkzWjZUbGhzYTNOMU5tYxAB,True,pandang amazing tiket masuk orang 40rb lumayan pricey toilet bayar ojek turun 150rb nanjaknya lumayan bikin ngos2an please harga makan makan warung2 depan ber 6 makan indomie telor sawi pisang goreng biji porsi tempe goreng tepung 4 biji porsi minum teh tawar 4 teh manis 1 kopi hitam papandayan gula mineral 2 botol total bon 283 000 bayar bengong wkakakakakaka paham daerah tp yaaa,2,2,Positive
Taman Wisata Alam Gn Papandayan,Ferdiansyah Ferdiansyah,5.0,2 bulan lalu,"Harga tiket masuk 40rb/orang, parkir roda empat 30rb+10rb. Pemandangannya oke banget. banyak warung di sekitar area parkir. Naik ke hutan mati selain jalan ada juga opsi naik ojek gunung, sampai ke pos teratas biaya sesuai tujuan pos.",2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2sxdVZqSmZXWHB6UmxFMWNURkRZMU01YkZaZkxVRRAB,True,harga tiket masuk 40rb orang parkir roda 30rb 10rb pandang oke warung area parkir hutan mati jalan opsi ojek gunung pos atas biaya sesuai tuju pos,2,2,Positive
Taman Wisata Alam Gn Papandayan,Fajar Purwantoro,5.0,2 bulan lalu,"Seru untuk para pecinta alam walau pemula,trek nya lumayan menantang,fasilitas ok",2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2t4RVFtUTVTVkI0TlhOWFJFWm1ka3AyYjA0MGFYYxAB,True,seru cinta alam mula trek nya lumayan tantang fasilitas ok,2,2,Positive
Taman Wisata Alam Gn Papandayan,Anindyati Dhuhita,5.0,2 bulan lalu,Bagus,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2s1RlpqaG9NRkpOYTBGdGJrbEplRFY0Y2xSQ2ExRRAB,True,bagus,2,2,Positive
Taman Wisata Alam Gn Papandayan,kikiee,5.0,2 bulan lalu,"rute jelas, parkiran luas, ada penitipan helm gratis",2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xOc1ltVmliRTFvYjFjeFgyNU1iMTlyWjB0M1EyYxAB,True,rute parkir luas titip helm gratis,2,2,Positive
Taman Wisata Alam Gn Papandayan,wildanz sahrulr,5.0,2 bulan lalu,Bagus hutan matinya,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT20xNlNUSTRURkptYlc4NVdFUXRlVkJpYlROTlUzYxAB,True,bagus hutan mati,2,2,Positive
Taman Wisata Alam Gn Papandayan,Febi Amana,5.0,2 bulan lalu,sebgaus itu ga rugi pgn kesana lagi,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT205ME1raGhORVowZG5FdE5rZENlVEpHV25oZk9WRRAB,True,sebgaus rugi pgn kesana,2,2,Positive
Taman Wisata Alam Gn Papandayan,LENA APRIANTI,5.0,2 bulan lalu,Ramah utk pemula,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2pjeFlWUTJTbUYyZVUxNVFYRmpZV3REVUhab2JFRRAB,True,ramah mula,2,2,Positive
Taman Wisata Alam Gn Papandayan,Nurul Fajri,5.0,2 bulan lalu,"Lama banget ga kesini banyak yg berubah, mulai dr tiket masuk. Dewasa yg dihitung 40rb/org sama mobil sama parkirnya juga. Lumayan si karna kita ga trekking tp seru main2 di belakang masjid di taman edelweisnya. Suasananya rame bgt krn jd tempat wisata dan ada penginapan sama kolam air hangat skrg. Aku cuman main dan foto2 aja. Tapi ud ga sedingin dlu ya disini berubah bgt. 2018 kalo ga salah kesini dingin banget walau ud mulai siang.",2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT25GcloxbFFjbXRxWmpSTmVFaERNRXRRVG1SMFZWRRAB,True,kesini ubah tiket masuk dewasa hitung 40rb org mobil parkir lumayan si karna trekking tp seru main2 masjid taman edelweisnya suasana rame krn jd inap kolam air hangat skrg cuman main foto2 ud sedingin dlu ubah 2018 salah kesini dingin ud siang,2,2,Positive
Taman Wisata Alam Gn Papandayan,Syila Music,2.0,2 bulan lalu,Benahi kembali untuk vasilitas villa Ac Dan pelayanan.,2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xseWMxUm1OMHBJU2pWM1pEWTFYM05UY2toVE9GRRAB,True,benah vasilitas villa ac layan,0,2,Positive
Taman Wisata Alam Gn Papandayan,Dwi Hariyo Wibisono,5.0,2 bulan lalu,"Best best best, anak2 dan orang tua jg bisa mendaki gunung ini, cuanki dan pisang goreng enak ada di pos 7, viewnya oke banget, masyaAllah, agar berhati2 melewati yg rawan longsor dan saat turun ke pos 7 dari lokasi hutan mati krn ada jalan yg berkerikil mudah terpeleset, pastikan bawa treking stick cukup membantu saat naik dan turun, tanjakan omon ckp steep agak licin jika turun hujan, pondok saladah pos 10 ada camping ground ada edelweiss dan sering berkabut...overall oke banget sehat segar dan tadabbur alam",2026-08-13T08:31:32.966770+00:00,Ci9DQUlRQUNvZENodHljRjlvT2kxTVMySkJPVFJoWTFoNVoyZGZObkJhYUZGa2EzYxAB,True,best best best anak2 orang tua jg daki gunung cuanki pisang goreng enak pos 7 viewnya oke masyaallah berhati2 lewat rawan longsor turun pos 7 hutan mati krn jalan kerikil mudah peleset pasti bawa treking stick bantu turun tanjak omon ckp steep licin turun hujan pondok saladah pos 10 camping ground edelweiss kabut overall oke sehat segar tadabbur alam,2,2,Positive
